date,order_id,route_link_count,route_transition_count,direction_gap_count,direction_gap_share,all_gaps_bridgeable,maximum_bridge_distance_m,maximum_bridge_link_count,interpolated_link_count,interpolated_link_share,interpolated_distance_m,interpolated_distance_share,matched_route_length_m,route_length_ratio,u_turn_count,repeated_link_count,repeated_link_share,mean_match_confidence,fallback_point_share,matcher_version,gps_length_m,unreasonable_detour_count,p50_projection_distance_m,p90_projection_distance_m,p95_projection_distance_m,origin_projection_error_m,destination_projection_error_m,core_direction_continuous,core_no_unreasonable_detour,core_fallback_share_ok,core_projection_ok,core_route_length_ratio_ok,core_interpolation_ok,core_origin_error_ok,core_destination_error_ok,core_confidence_ok,core_u_turn_ok,core_repeated_link_ok,core_all_thresholds_pass,core_route_link_count_ok,extended_direction_continuous,extended_no_unreasonable_detour,extended_fallback_share_ok,extended_projection_ok,extended_route_length_ratio_ok,extended_interpolation_ok,extended_origin_error_ok,extended_destination_error_ok,extended_confidence_ok,extended_u_turn_ok,extended_repeated_link_ok,extended_all_thresholds_pass,extended_route_link_count_ok,route_quality_class,formal_training_eligible,robustness_only_eligible,quality_reason,contains_bridge,contains_tunnel,contains_nonzero_layer,maximum_route_node_degree,road_context_stratum,confidence_band,distance_band,route_feature_stratum,sampling_stratum,reviewer_id,review_status,route_correct,major_error,minor_error,wrong_road_level,wrong_direction,wrong_parallel_road,wrong_bridge_or_tunnel,unreasonable_detour,od_endpoint_error,comments
20161020,c42c50bed15d674fdf445de9dbfdfa14,45,44,0,0.0,False,,,8,0.17777777777777778,248.29695996290144,0.030346167365388334,8182.152196461532,1.2815701101268553,5,0,0.0,0.5672997424754033,0.0,hmm_viterbi,6384.4748966965435,0,5.111349599805692,20.963743858722612,23.703975487962833,0.14655602774578516,4.519838229936002,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,False,True,True,5,tunnel,mid_low,long,u_turn,rejected|mid_low|long|u_turn|tunnel,,pending,,,,,,,,,,
20161020,1cc7f2c5c2472ee31e39003d999129b1,28,27,0,0.0,False,,,10,0.35714285714285715,285.90783026052503,0.09360108058999371,3054.535572221691,1.2426038891442077,1,5,0.17857142857142858,0.5705324262985317,0.0,hmm_viterbi,2458.1731949393597,0,9.700937340334862,12.957128346116388,12.959902990056905,5.80325028233176,1.798169384207375,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,False,False,True,4,elevated,mid_low,short,u_turn,rejected|mid_low|short|u_turn|elevated,,pending,,,,,,,,,,
20161022,42eb9a976a430827414ef94c0e3338ab,25,24,0,0.0,False,,,2,0.08,0.0,0.0,2719.9112164982344,1.2837776350243604,1,0,0.0,0.7586702676244687,0.0,hmm_viterbi,2118.677831964741,0,4.031096193922133,7.28886156949959,11.004915711188413,7.7627492857318465,2.0064824138696182,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,False,False,True,4,elevated,high,short,u_turn,rejected|high|short|u_turn|elevated,,pending,,,,,,,,,,
20161019,1d160970f69a2f11f5eff653cfa48d90,30,29,0,0.0,False,,,14,0.4666666666666667,730.7488628876907,0.177803686881806,4109.863387554229,1.6601836930357257,0,1,0.03333333333333333,0.6571114250145523,0.0,hmm_viterbi,2475.547377555038,1,3.398146147044157,6.385931134720223,11.492204664280068,22.536395825183227,5.204657021062,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,unreasonable_detour_detected,False,False,False,4,ordinary_road,mid_high,short,detour,rejected|mid_high|short|detour|ordinary_road,,pending,,,,,,,,,,
20161020,5f4265a4913f8cf8a880ccfeff152b0b,32,31,0,0.0,False,,,4,0.125,299.67746003044044,0.05304651315803475,5649.333805176778,1.3286998514598447,2,1,0.03125,0.7533167162157108,0.0,hmm_viterbi,4251.77574827742,1,2.259672300998397,7.169822725788792,8.012159138330475,2.247812609959135,6.124050341850625,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,False,False,False,4,ordinary_road,high,medium,detour,rejected|high|medium|detour|ordinary_road,,pending,,,,,,,,,,
20161019,3e26bf31e953fb7f7860f5c537bc5dc0,39,38,0,0.0,False,,,17,0.4358974358974359,1072.8858326058212,0.26625530245873186,4029.537901023071,2.203018502598511,2,14,0.358974358974359,0.6817687939156094,0.0,hmm_viterbi,1829.098528346511,1,1.0477180169092986,5.375331592890736,9.716123923229937,2.0405488669716365,0.9248148919489374,True,False,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,rejected,False,False,unreasonable_detour_detected,False,True,True,4,tunnel,mid_high,short,detour,rejected|mid_high|short|detour|tunnel,,pending,,,,,,,,,,
20161019,b9000adfebb7c99d953a2907749f9fbf,59,58,0,0.0,False,,,25,0.423728813559322,1843.6069597196108,0.26329629863774257,7002.023838763286,1.2924064755116296,5,0,0.0,0.45093007944074076,0.0,hmm_viterbi,5417.818597660129,0,12.525370723110678,18.234544628606074,23.129981883808544,4.032446738585675,2.679132642115748,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,u_turn_detected,False,True,True,7,tunnel,low,long,u_turn,rejected|low|long|u_turn|tunnel,,pending,,,,,,,,,,
20161022,c7b727a8f39bd3c4e04a334b2a1f5da5,29,28,0,0.0,False,,,5,0.1724137931034483,876.9631546511132,0.15252429595722247,5749.662040053406,1.1132418346383863,1,0,0.0,0.691749849559181,0.0,hmm_viterbi,5164.791567432484,0,3.5120254823181356,13.523729023902398,15.832163181990584,2.583054511966151,2.661593465919652,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,False,False,False,6,complex_intersection,mid_high,long,u_turn,rejected|mid_high|long|u_turn|complex_intersection,,pending,,,,,,,,,,
20161019,cacbaa77264b059f6fa0a879342e17d7,63,62,0,0.0,False,,,11,0.1746031746031746,689.7951642688233,0.07206031857138825,9572.468980767293,1.116899422228331,1,4,0.06349206349206349,0.7555714621690398,0.0,hmm_viterbi,8570.573849585504,1,3.7305771708863644,6.44536444677505,7.0519655856482295,5.123045821490279,1.6651090319865745,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,unreasonable_detour_detected,False,True,True,6,tunnel,high,long,detour,rejected|high|long|detour|tunnel,,pending,,,,,,,,,,
20161022,17b063275409e56a631b37fe6067ee74,45,44,0,0.0,False,,,5,0.1111111111111111,30.115168342208428,0.005571947880242145,5404.782849637798,1.0548625975851715,1,1,0.022222222222222223,0.7220975293198001,0.0,hmm_viterbi,5123.68422390804,0,4.032713509736204,9.95844570481847,14.779446164535383,1.0469487700715128,1.4660483071331407,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,False,True,True,5,tunnel,mid_high,long,u_turn,rejected|mid_high|long|u_turn|tunnel,,pending,,,,,,,,,,
20161020,b1469535eb368854fe55840fadc2cba4,31,30,0,0.0,False,,,10,0.3225806451612903,1477.3788740003758,0.3087841736266861,4784.503223233512,1.6710930545400446,1,0,0.0,0.7986611173583473,0.0,hmm_viterbi,2863.0980245145047,1,1.5989482644470117,4.27344756474359,5.679892481406629,4.226635522100122,3.558983135494314,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,unreasonable_detour_detected,False,False,False,4,ordinary_road,high,medium,detour,rejected|high|medium|detour|ordinary_road,,pending,,,,,,,,,,
20161019,3338f3fa191216e14f6c0703b6b6bef4,36,35,0,0.0,False,,,11,0.3055555555555556,1373.1373145998846,0.1883018004286789,7292.215536303242,1.38418532406574,1,0,0.0,0.7748218613060064,0.0,hmm_viterbi,5268.236420022113,1,1.6786216224670687,7.379382605147861,7.929731807311038,2.4720220364516616,3.3778381218168056,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,unreasonable_detour_detected,False,False,False,4,ordinary_road,high,long,detour,rejected|high|long|detour|ordinary_road,,pending,,,,,,,,,,
20161022,c02be187ce8267dffc5e2b4ba4d9ff8e,11,10,0,0.0,False,,,0,0.0,0.0,0.0,1616.2696831721141,1.331014589570767,1,0,0.0,0.7496479738535842,0.0,hmm_viterbi,1214.3140246819817,0,3.2610584017332656,10.300458787521283,11.139638445568666,0.0025565895814277277,7.517048286181435,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,False,False,False,6,complex_intersection,high,short,u_turn,rejected|high|short|u_turn|complex_intersection,,pending,,,,,,,,,,
20161020,25ee780d3514d5f086cfc9861732fdae,17,16,0,0.0,False,,,3,0.17647058823529413,0.0,0.0,3682.0755925944636,1.1315066281447683,0,0,0.0,0.849423840822739,0.0,hmm_viterbi,3254.1352396950942,0,2.513607915750359,4.931654739281069,5.321831729330993,5.103464329270138,2.645747004126466,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,True,False,True,4,bridge,high,medium,ordinary,core|high|medium|ordinary|bridge,,pending,,,,,,,,,,
20161022,f47ec86fe3fcc2566614f95bb4b89ba7,22,21,0,0.0,False,,,5,0.22727272727272727,605.2588677297343,0.19176713652845467,3156.217893674004,1.2570321839045384,1,0,0.0,0.6290423940087635,0.0,hmm_viterbi,2510.8489138840487,0,6.162747149576734,16.51777176700617,16.51777176700617,13.515526891745909,9.541048324330523,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,False,True,True,4,tunnel,mid_low,short,u_turn,rejected|mid_low|short|u_turn|tunnel,,pending,,,,,,,,,,
20161022,6d5303c8662cab49edb6c417cc2819e4,32,31,0,0.0,False,,,30,0.9375,2663.797064269736,0.729378601584257,3652.1458930708936,1.5508171421645602,3,0,0.0,0.2582481851014611,0.0,hmm_viterbi,2354.98163759874,0,8.039587609408485,8.044021621399985,8.044575872898921,0.8973074783010154,8.064208164569212,True,True,True,True,True,False,True,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,False,True,False,True,rejected,False,False,interpolated_distance_share_threshold_failure,True,True,True,5,bridge,low,short,long_interpolation,rejected|low|short|long_interpolation|bridge,,pending,,,,,,,,,,
20161019,b2fd1c311616d058a6e4ed4c5df8999d,45,44,0,0.0,False,,,21,0.4666666666666667,760.8665804953372,0.242628971055481,3135.9263371782295,1.400437078529923,3,0,0.0,0.6596928838034612,0.0,hmm_viterbi,2239.248292733078,1,3.0982651258962766,6.706445378168421,7.816883045415333,5.0669369509072935,0.917020936454842,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,True,True,True,4,bridge,mid_high,short,detour,rejected|mid_high|short|detour|bridge,,pending,,,,,,,,,,
20161022,3c0286ead217f22d2048a18905fc3181,17,16,0,0.0,False,,,1,0.058823529411764705,17.741026164684424,0.0031201382989051035,5685.974295084925,1.093016041027641,0,0,0.0,0.7786999351026999,0.0,hmm_viterbi,5202.095926917082,0,3.9062255177792595,7.209342694979391,7.209342694979391,4.978807837855138,0.924938786804545,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,False,False,False,4,ordinary_road,high,long,ordinary,core|high|long|ordinary|ordinary_road,,pending,,,,,,,,,,
20161019,4cb927362c7541a80a8fc39807dc8ec6,23,22,0,0.0,False,,,14,0.6086956521739131,986.7723378039227,0.5348904228957252,1844.8121251860405,1.299263468914291,0,7,0.30434782608695654,0.7828963509549396,0.0,hmm_viterbi,1419.8907067922325,0,5.617716203071152,5.617716203071152,6.300624777822226,4.535556146413697,5.605388752181398,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,interpolated_distance_share_threshold_failure,False,False,False,4,ordinary_road,high,short,long_interpolation,rejected|high|short|long_interpolation|ordinary_road,,pending,,,,,,,,,,
20161022,e22baf6423f785e64b6f78b10dcb3a08,70,69,0,0.0,False,,,26,0.37142857142857144,1429.1051057468867,0.12172680437060161,11740.266354121357,1.5009315208987128,1,15,0.21428571428571427,0.7275491691794521,0.0,hmm_viterbi,7821.986673377101,2,3.561205750566973,8.118188629774663,9.872687897786642,12.35781347220099,2.688005696479926,True,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,rejected,False,False,unreasonable_detour_detected,False,False,False,6,complex_intersection,mid_high,long,detour,rejected|mid_high|long|detour|complex_intersection,,pending,,,,,,,,,,
20161022,7e8faf0dd3d9292f6d0d917bc587a029,24,23,1,0.043478260869565216,False,,,6,0.25,201.43966679174588,0.06319801413276893,3187.4366553441587,1.3215246273761336,0,1,0.041666666666666664,0.6100451368162139,0.0,hmm_viterbi,2411.938899445835,0,2.6903023806007043,7.636756729364377,11.70272221640128,12.476955944732824,1.0400679639329085,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,unbridgeable_direction_gap,True,False,True,4,bridge,mid_low,short,direction_gap,rejected|mid_low|short|direction_gap|bridge,,pending,,,,,,,,,,
20161022,d8c5f8eb1a0ed6e44694220c347d744f,31,30,0,0.0,False,,,1,0.03225806451612903,11.119892840509744,0.0017080780006572664,6510.178596194566,1.2212240684227642,0,0,0.0,0.7034832936088556,0.0,hmm_viterbi,5330.8633235525685,0,5.2980810736213995,10.848475483401288,11.977441505244919,6.2605449216910944,2.1197308434047066,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,False,False,False,4,ordinary_road,mid_high,long,ordinary,core|mid_high|long|ordinary|ordinary_road,,pending,,,,,,,,,,
20161022,cdf37637a9d9164231b9ef04678c2496,42,41,0,0.0,False,,,14,0.3333333333333333,322.58867403001966,0.0783683406242063,4116.313698370933,2.0102918851704343,2,13,0.30952380952380953,0.7942778372919933,0.0,hmm_viterbi,2047.6199146682366,1,1.0846380720221902,4.541328073374263,6.108211521965955,0.21565722933101883,4.462430879252058,True,False,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,False,True,True,5,tunnel,high,short,detour,rejected|high|short|detour|tunnel,,pending,,,,,,,,,,
20161022,1afeb54ca24f4b231bb5175d4e8af276,40,39,0,0.0,False,,,7,0.175,681.0523449708637,0.08603504358928876,7915.987678486557,1.5456506225059627,4,1,0.025,0.4503097568167176,0.0,hmm_viterbi,5121.459897355309,1,8.954571661786808,23.803714176663334,23.816313493153967,14.814640480066766,2.3219452171131736,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,False,False,False,5,ordinary_road,low,long,detour,rejected|low|long|detour|ordinary_road,,pending,,,,,,,,,,
20161020,7b1773d070962a378551b0c5a3de0af9,8,7,2,0.2857142857142857,False,,,1,0.125,9.633066266534778,0.004814606216099514,2000.8004464254755,1.2465328992859304,0,0,0.0,0.43274757743401177,0.0,hmm_viterbi,1605.0923706639617,0,3.6518568852860316,7.071081722563426,7.659498616860963,1.078321427294641,3.885821965698401,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,unbridgeable_direction_gap,False,False,True,4,elevated,low,short,direction_gap,rejected|low|short|direction_gap|elevated,,pending,,,,,,,,,,
20161019,a0754fa811c6a83ad72949b63ef8add7,35,34,0,0.0,False,,,2,0.05714285714285714,23.525282200664638,0.0035333161862282497,6658.131047642652,1.2784557392949598,1,2,0.05714285714285714,0.5078541936046941,0.0,hmm_viterbi,5207.948029013867,0,9.75257032792173,16.556585195607774,16.641289540169037,4.643932954095632,10.222836135041932,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,False,False,False,4,ordinary_road,low,long,u_turn,rejected|low|long|u_turn|ordinary_road,,pending,,,,,,,,,,
20161019,f946e7965658c7dbf95e19933d12976e,23,22,0,0.0,False,,,5,0.21739130434782608,582.7872183125237,0.18751523355281943,3107.945990683278,1.1908681366082392,0,0,0.0,0.49768671554372745,0.0,hmm_viterbi,2609.815390253994,0,8.620572080002077,18.199340645401364,20.175599089640365,4.6746123986335935,2.7630970487571704,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,False,False,False,4,ordinary_road,low,medium,ordinary,core|low|medium|ordinary|ordinary_road,,pending,,,,,,,,,,
20161019,5fdb8812e282e40cb32e968b5c64dc0c,46,45,0,0.0,False,,,14,0.30434782608695654,1299.501866127162,0.1914782898773032,6786.679925749629,1.3313934480784642,1,1,0.021739130434782608,0.7287341669599763,0.0,hmm_viterbi,5097.426260843115,0,3.5460448047942457,7.895304942118721,10.161383113610926,4.490998529203689,1.2666336298750573,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,False,False,True,4,elevated,mid_high,long,u_turn,rejected|mid_high|long|u_turn|elevated,,pending,,,,,,,,,,
20161022,86cd0e315a927e189a6816b74680e6d2,9,8,1,0.125,False,,,0,0.0,0.0,0.0,2081.7550053299424,1.5054472896752178,0,0,0.0,0.5058547771224361,0.0,hmm_viterbi,1382.8149411853908,0,3.3206309748609573,18.50749998090247,22.21265699601068,0.359491498556968,1.0387537864919438,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,unbridgeable_direction_gap,False,False,True,4,elevated,low,short,direction_gap,rejected|low|short|direction_gap|elevated,,pending,,,,,,,,,,
20161022,0470e87818d34aeb45045038f7f3b861,45,44,0,0.0,False,,,11,0.24444444444444444,567.2689737945806,0.13523976825223155,4194.542634357259,1.2934101771875912,2,4,0.08888888888888889,0.7276752070023396,0.0,hmm_viterbi,3243.010383201043,1,1.9722802505034782,6.919706167957836,8.533017165032813,2.0815906983750625,3.2874890028404686,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,False,True,True,4,tunnel,mid_high,medium,detour,rejected|mid_high|medium|detour|tunnel,,pending,,,,,,,,,,
20161019,1b24ed44ee2cfbc162003a9cf4f52672,40,39,0,0.0,False,,,8,0.2,1318.994829274404,0.1612135710598358,8181.661262157935,1.351111594627723,0,0,0.0,0.7515889130657508,0.0,hmm_viterbi,6055.503701315109,1,2.572653358845139,8.960061712787661,12.446529996142027,2.576062532881969,3.9713495770712295,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,unreasonable_detour_detected,False,False,False,4,ordinary_road,high,long,detour,rejected|high|long|detour|ordinary_road,,pending,,,,,,,,,,
20161022,a802710d6d2ba829b0e8167ba798df7e,68,67,0,0.0,False,,,50,0.7352941176470589,943.2593300351243,0.2535536544839682,3720.1567137923666,2.023685574883331,10,19,0.27941176470588236,0.7656842894329571,0.0,hmm_viterbi,1838.3076699090666,1,2.650344684936945,5.589942017468941,8.443807228016361,7.397976570345958,1.5100924619709728,True,False,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,True,False,True,4,bridge,high,short,detour,rejected|high|short|detour|bridge,,pending,,,,,,,,,,
20161022,4e4dea906a9cb8232098cf007a83f806,25,24,0,0.0,False,,,18,0.72,741.3147967466762,0.5214701326577853,1421.586300577571,1.124177322090498,3,0,0.0,0.6810615054030004,0.0,hmm_viterbi,1264.5569988318364,0,6.472853532685533,6.514983261802139,6.514983261802139,6.373976924384114,6.488279328471775,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,interpolated_distance_share_threshold_failure,True,True,True,4,bridge,mid_high,short,long_interpolation,rejected|mid_high|short|long_interpolation|bridge,,pending,,,,,,,,,,
20161022,1c597da0baf9cb95a79c693ad4655cab,93,92,0,0.0,False,,,18,0.1935483870967742,1467.5948393459914,0.09713086139326785,15109.459736014558,1.4317233079104073,6,9,0.0967741935483871,0.6618045064981725,0.0,hmm_viterbi,10553.337822003286,2,5.694565737839999,10.661329731703065,11.836873790315595,3.696788947050045,3.9782928141584835,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,False,False,False,4,ordinary_road,mid_high,long,detour,rejected|mid_high|long|detour|ordinary_road,,pending,,,,,,,,,,
20161019,5ca92768d62bd3c73f8ced64ca12c4d1,29,28,0,0.0,False,,,24,0.8275862068965517,2121.8104905556597,0.722662510096024,2936.101514763404,1.2277864688105824,1,0,0.0,0.5524813829052174,0.0,hmm_viterbi,2391.3779711286043,0,5.589572562849868,9.012136774159034,9.012136774159034,9.033475565644366,5.577219919883592,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,rejected,False,False,interpolated_distance_share_threshold_failure,False,False,False,4,ordinary_road,low,short,long_interpolation,rejected|low|short|long_interpolation|ordinary_road,,pending,,,,,,,,,,
20161020,510605e88321ba778af4c437ffae602d,30,29,0,0.0,False,,,10,0.3333333333333333,264.88627224484094,0.0794762858977733,3332.8969673488773,1.4044064164193262,1,2,0.06666666666666667,0.6889159870799154,0.0,hmm_viterbi,2373.171276051579,1,3.1554593688127595,6.505919303937025,6.505919303937025,3.0719079963578944,3.9943087511723148,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,unreasonable_detour_detected,False,True,True,4,tunnel,mid_high,short,detour,rejected|mid_high|short|detour|tunnel,,pending,,,,,,,,,,
20161022,4c660605c4717d515ff650ce4f4fe080,5,4,1,0.25,False,,,0,0.0,0.0,0.0,1055.674276105884,3.8749910444799065,0,0,0.0,0.3934262582728006,0.0,hmm_viterbi,272.4327008728802,0,6.249557467483387,13.015957158650513,13.409004356860516,31.213284817616547,1.218742360067365,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,rejected,False,False,unbridgeable_direction_gap,False,False,False,3,ordinary_road,low,short,direction_gap,rejected|low|short|direction_gap|ordinary_road,,pending,,,,,,,,,,
20161019,571e0b4fd3c7786f841a8103833227a6,45,44,0,0.0,False,,,16,0.35555555555555557,1041.5311342647824,0.20341115858326786,5120.324477373369,1.7318723403321086,4,0,0.0,0.756386697189913,0.0,hmm_viterbi,2956.5253501256802,1,1.809199717744736,8.320813090104084,11.554878013412061,4.50104866201882,1.6854060576573313,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,False,True,True,4,tunnel,high,medium,detour,rejected|high|medium|detour|tunnel,,pending,,,,,,,,,,
20161020,2fa6aeedd3c962323f1f6841adf0bb93,12,11,1,0.09090909090909091,False,,,0,0.0,0.0,0.0,2811.6523856977656,0.4921835977571912,0,0,0.0,0.7553000414126564,0.0,hmm_viterbi,5712.608868946578,0,3.9460985740986914,7.724407816763592,8.304772268350975,2.5861960140335647,9.497926390460423,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,unbridgeable_direction_gap,False,False,False,4,ordinary_road,high,long,direction_gap,rejected|high|long|direction_gap|ordinary_road,,pending,,,,,,,,,,
20161022,006e0198bba6974df99b197b902cfe40,46,45,2,0.044444444444444446,False,,,2,0.043478260869565216,11.70607991215605,0.0015255967910875311,7673.115190424134,1.0929572118907418,2,0,0.0,0.5905200203259107,0.0,hmm_viterbi,7020.508311711641,2,4.727701177779761,13.234016125848877,18.069152210002223,3.3503586006562642,3.4203487403733845,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unbridgeable_direction_gap,False,False,True,5,elevated,mid_low,long,detour,rejected|mid_low|long|detour|elevated,,pending,,,,,,,,,,
20161022,a058f0f3a391519406a5492f3bb32f9f,14,13,0,0.0,False,,,5,0.35714285714285715,33.405939227503,0.022025314388284246,1516.7065785572786,1.0974979292346316,1,0,0.0,0.6118577649147414,0.0,hmm_viterbi,1381.9675993511833,0,7.009643707438054,13.379585821928371,14.448166311867492,10.991800057070092,13.222054704584364,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,rejected,False,False,u_turn_detected,False,False,True,4,elevated,mid_low,short,u_turn,rejected|mid_low|short|u_turn|elevated,,pending,,,,,,,,,,
20161019,8c508be2fc8408c3c052f3ab75d71bbb,21,20,0,0.0,False,,,4,0.19047619047619047,20.75295910704452,0.004714951862510047,4401.520887637757,1.2673415608041012,0,0,0.0,0.6593884281716383,0.0,hmm_viterbi,3473.034439780454,0,6.607857972511415,10.912230653653381,12.705965912494722,1.4292667504319407,2.7859299799180457,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,True,False,True,4,bridge,mid_high,medium,ordinary,core|mid_high|medium|ordinary|bridge,,pending,,,,,,,,,,
20161020,214793d3a00ba7fe7366a6954a22dd70,7,6,0,0.0,False,,,3,0.42857142857142855,59.880638613893204,0.05237291428767153,1143.3512804917364,1.3911400057963188,0,0,0.0,0.626589947161344,0.0,hmm_viterbi,821.8808141005601,0,7.652036688615395,10.376273736241398,10.938475815045756,3.6862418029426256,11.511187606482979,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,True,False,True,4,bridge,mid_low,short,ordinary,core|mid_low|short|ordinary|bridge,,pending,,,,,,,,,,
20161020,d6eb12b3a346363e5d6f757c695ba65d,74,73,0,0.0,False,,,26,0.35135135135135137,4488.9567589703165,0.3014334666700791,14892.031759311945,1.7418899094465625,6,7,0.0945945945945946,0.5584318056036403,0.0,hmm_viterbi,8549.353020848188,3,6.872715727067514,14.295518258805178,20.00020313678151,3.714662647233605,11.825216316463939,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,rejected,False,False,unreasonable_detour_detected,False,False,False,4,ordinary_road,mid_low,long,detour,rejected|mid_low|long|detour|ordinary_road,,pending,,,,,,,,,,
